,news_id,read_time
61885,100650824,1394709343
61887,100649202,1394440632
61888,100649260,1394440474
61889,100647825,1394152931
61890,100645428,1393740084
61891,100652086,1396228943
61892,100652168,1396228937
61893,100652271,1396228932
61894,100652409,1396228926
61895,100652447,1396228882
61896,100652788,1396228841
61897,100652817,1396228836
61898,100652935,1396228799
61899,100653104,1396228777
61900,100653275,1396228774
61901,100653327,1396228744
61902,100653351,1396228725
61903,100653403,1396228711
61904,100653740,1396228675
61905,100653853,1396228655
61906,100653892,1396228637
61907,100653933,1396228599
61908,100654022,1396228596
61909,100654204,1396228557
61910,100654400,1396228526
61911,100654411,1396228513
61912,100655071,1396228511
61913,100655123,1396228493
61914,100655188,1396228487
61915,100655198,1396228478
61916,100655297,1396228465
61917,100655375,1396228461
61918,100655399,1396228436
61919,100655420,1396228414
61920,100655552,1396228366
61921,100655733,1396228347
61922,100655960,1396228316
61923,100656037,1396228307
61924,100656057,1396228238
61925,100658361,1396228205
61926,100658441,1396228198
61927,100658463,1396228194
61928,100658506,1396228191
61929,100658527,1396228186
61930,100658561,1396228021
61931,100656057,1395741877
61932,100656099,1395741865
61933,100656150,1395741840
61934,100656239,1395741762
61935,100651469,1394801501
61936,100650992,1394791449
61937,100651048,1394791424
61938,100651215,1394791415
61939,100651247,1394791376
61940,100651265,1394791347
61941,100651276,1394791340
61942,100651344,1394791309
61943,100651469,1394791224
61946,100646990,1394033486
61947,100647326,1394032564
61948,100646886,1394032470
61949,100646711,1394032276
61951,100647087,1394031573
61952,100658012,1395995703
61953,100654434,1395373230
61954,100649202,1394450286
61955,100649260,1394439092
61956,100647710,1394103033
61957,100649574,1394801003
61958,100649924,1394800998
61959,100650144,1394800996
61960,100650156,1394800993
61961,100650174,1394800991
61962,100650220,1394800949
61963,100650261,1394800945
61964,100650444,1394800938
61965,100650488,1394800934
61966,100650617,1394800916
61967,100650677,1394800910
61968,100650696,1394800898
61969,100650720,1394800890
61970,100650742,1394800887
61971,100650992,1394800881
61972,100651048,1394800823
61973,100651215,1394800816
61974,100651247,1394800770
61975,100651265,1394800730
61976,100651276,1394800725
61977,100651344,1394800685
61978,100651469,1394800465
61979,100644281,1393928324
61980,100646301,1393928166
61981,100644167,1393928070
61982,100644230,1393928054
61983,100644193,1393928014
61984,100644230,1393927960
61985,100646042,1393927887
61986,100646450,1393927839
61987,100645809,1393927780
61988,100646482,1393926911
61989,100644282,1393926780
61990,100644281,1393926654
61991,100645940,1393926333
61992,100646153,1393926129
61993,100651215,1394811877
61994,100651247,1394811842
61995,100651265,1394811803
61996,100651276,1394811764
61997,100651344,1394811741
61998,100651469,1394811630
62012,100648796,1394867167
62013,100649633,1394866977
62014,100648598,1394866920
62015,100649064,1394866281
62016,100651898,1394866140
62017,100649202,1394444665
62018,100651950,1394989658
62019,100651469,1394818067
62020,100649040,1394818000
62021,100651469,1394817606
62022,100646153,1394385592
62023,100646087,1394385464
62024,100648768,1394385317
62025,100649040,1394781082
62026,100651469,1394780685
62027,100646872,1394499161
62028,100646722,1394499110
62031,100649503,1394499954
62032,100649202,1394496698
62033,100647825,1394161001
62034,100642763,1393893251
62035,100646058,1393892886
62036,100645940,1393892321
62037,100648984,1394445818
62038,100649040,1394445811
62039,100645359,1393916117
62040,100645485,1393916032
62041,100646153,1393915823
62042,100657261,1395920335
62043,100651276,1395403625
62044,100654204,1395403571
62045,100645906,1394363457
62046,100646087,1394363404
62047,100648768,1394363385
62048,100644937,1394077273
62049,100645310,1394077253
62050,100645359,1394077242
62051,100645485,1394077201
62052,100647336,1394077189
62053,100647407,1394077161
62054,100647228,1394077088
62055,100647226,1394077086
62056,100653403,1395221933
62058,100648717,1394357479
62059,100648752,1394357411
62060,100648768,1394357362
62061,100652447,1395925347
62062,100652788,1395925316
62063,100652817,1395925289
62064,100652935,1395925262
62065,100653104,1395925230
62066,100653275,1395925202
62067,100653327,1395925159
62068,100653351,1395925113
62069,100653403,1395925073
62070,100653740,1395925040
62071,100653853,1395924984
62072,100653892,1395924938
62073,100653933,1395924854
62074,100654022,1395924819
62075,100654204,1395924763
62076,100657261,1395924710
62077,100650677,1394797926
62078,100650696,1394797874
62079,100650720,1394797844
62080,100650742,1394797836
62081,100650992,1394797801
62082,100651048,1394797772
62083,100651215,1394797755
62084,100651247,1394797718
62085,100651265,1394797690
62086,100651276,1394797316
62087,100651344,1394797294
62088,100651469,1394797167
62089,100643210,1394015975
62090,100643277,1394015940
62091,100643328,1394015904
62092,100646872,1394015820
62093,100651469,1394794417
62094,100647885,1394361050
62095,100647915,1394360978
62096,100648752,1394360934
62097,100648768,1394360907
62098,100647915,1394322691
62099,100645485,1394322316
62100,100647384,1394322305
62101,100647416,1394322281
62103,100656411,1395804717
62104,100656602,1395804711
62105,100655351,1395804437
62106,100655380,1395640402
62107,100487724,1395476130
62108,100487321,1395476076
62109,100651321,1395475913
62110,100647228,1394100134
62111,100647190,1394093637
62112,100658659,1396246494
62113,100431284,1396245824
62114,100658659,1396245526
62115,100431284,1396149774
62116,100428887,1396149052
62117,100424945,1396147802
62118,100421852,1396146833
62119,100658396,1396142893
62120,100421852,1396141752
62121,100658068,1396141580
62122,100658318,1396140257
62123,100656418,1395752953
62124,100656329,1395752575
62125,100654368,1395539739
62126,100655081,1395539416
62127,100654339,1395539142
62128,100655248,1395538162
62129,100654521,1395537720
62130,100654455,1395537667
62131,100655844,1396240275
62132,100658541,1396240181
62134,100658726,1396237397
62135,100658183,1396237181
62136,100658165,1396236521
62137,100658501,1396236367
62138,100658393,1396233520
62139,100658012,1396232534
62141,100658178,1396091356
62142,100655710,1396021379
62143,100657461,1396020716
62144,100655844,1395891842
62145,100656975,1395890712
62146,100656873,1395888776
62147,100656447,1395816626
62148,100656484,1395816488
62150,100655932,1395741075
62151,100655938,1395740845
62152,100655316,1395660544
62153,100655195,1395660115
62154,100654733,1395505998
62155,100653799,1395327271
62156,100653722,1395326328
62157,100653785,1395326171
62158,100653093,1395211367
62159,100653244,1395210074
62160,100652684,1395155752
62161,100652418,1395155667
62162,100651987,1395041786
62163,100652044,1395041281
62164,100651937,1395031654
62165,100651913,1395029320
62166,100651803,1394866505
62167,100651779,1394866427
62168,100651397,1394770968
62169,100650824,1394770817
62170,100651212,1394770691
62171,100651015,1394770580
62172,100649214,1394769653
62174,100651130,1394769064
62175,100651194,1394768986
62176,100651177,1394768258
62177,100649191,1394519485
62178,100649192,1394518953
62179,100649190,1394518932
62180,100648948,1394422058
62181,100648904,1394421976
62183,100648135,1394246966
62184,100648279,1394245633
62186,100647833,1394176377
62187,100647125,1394084290
62188,100645527,1394079580
62189,100647057,1394072272
62190,100647174,1394071472
62191,100646790,1394070631
62192,100646446,1393986996
62193,100646695,1393986855
62194,100644616,1393933771
62195,100645716,1393933759
62196,100645708,1393933697
62197,100645711,1393933613
62198,100645962,1393932582
62199,100646117,1393932541
62200,100645398,1393821575
62201,100644788,1393777741
62202,100644899,1393777340
62203,100644693,1393777207
62204,100649202,1394502012
62206,100649202,1394456866
62208,100647825,1394157974
62209,100648645,1395733939
62210,100656099,1395733914
62211,100656150,1395733907
62212,100656239,1395733862
62213,100652773,1395109268
62214,100641856,1393647352
62220,100645503,1393942072
62221,100645546,1393942025
62222,100645864,1393941971
62223,100645933,1393941922
62224,100646120,1393941867
62225,100646153,1393941657
62226,100653826,1395835481
62227,100656591,1395835453
62228,100645161,1395835428
62229,100656709,1395835397
62230,100656591,1395833612
62231,100656583,1395954373
62232,100657412,1395954222
62234,100487653,1395013814
62236,100643481,1394009751
62237,100643512,1394009737
62238,100643761,1394009660
62239,100643811,1394009652
62240,100643915,1394009630
62241,100645338,1394009568
62244,100656239,1395734557
62245,100651950,1395024201
62246,100651469,1394783968
62247,100650702,1394698997
62248,100649040,1394438994
62249,100648768,1394409101
62251,100655938,1395676006
62252,100655860,1395668553
62253,100652773,1395148000
62254,100652682,1395069966
62255,100652418,1395048282
62257,100651212,1394775247
62258,100650824,1394686622
62259,100650010,1394554279
62260,100648598,1394256403
62261,100654204,1395391390
62262,100653403,1395232649
62263,100650220,1394619087
62264,100648768,1394384877
62265,100647416,1394123719
62266,100646872,1394033396
62269,100644566,1393854930
62272,100648582,1394411004
62273,100648634,1394410958
62274,100648717,1394410944
62275,100648752,1394410872
62276,100648768,1394410831
62277,100645398,1394091466
62278,100640587,1393986741
62279,100646872,1393986695
62280,100639478,1393986653
62281,100636670,1393986598
62282,100644736,1393985962
62283,100645537,1393985853
62284,100640376,1393985628
62285,100645940,1393985351
62286,100643915,1393985128
62287,100646308,1393982848
62288,100646609,1393982756
62289,100646751,1393978842
62290,100645310,1394504475
62291,100645359,1394504467
62292,100649202,1394504362
62293,100645359,1394504343
62295,100644214,1393898700
62296,100644619,1393898585
62297,100644765,1393898535
62298,100646004,1393898232
62299,100645322,1393898229
62300,100655195,1395648109
62307,100648582,1394409563
62308,100648634,1394409522
62309,100648717,1394409503
62310,100648752,1394409459
62311,100648768,1394409412
62312,100653892,1395403538
62313,100653933,1395403535
62314,100654022,1395403532
62315,100654204,1395403521
62316,100651880,1394977090
62317,100651950,1394977020
62318,100648081,1394440354
62321,100607453,1394438278
62322,100648411,1394438184
62323,100653403,1395237986
62324,100651950,1394981083
62325,100651469,1394805909
62326,100650220,1394632951
62327,100646153,1393942396
62328,100651976,1396150847
62329,100651992,1396150680
62330,100652020,1396150576
62331,100652086,1396150281
62332,100652168,1396150175
62333,100652271,1396150071
62334,100652409,1396150009
62335,100652447,1396149881
62336,100652788,1396149769
62337,100652817,1396149685
62338,100652935,1396149581
62339,100653104,1396149519
62340,100653275,1396149433
62341,100653327,1396149286
62342,100653351,1396149162
62343,100653403,1396149099
62344,100653740,1396148914
62345,100653853,1396148767
62346,100653892,1396148684
62347,100653933,1396148473
62348,100654022,1396148324
62349,100654204,1396148199
62350,100654400,1396148136
62351,100654411,1396148053
62352,100655071,1396147906
62353,100655123,1396147506
62354,100655188,1396147462
62355,100655198,1396147421
62356,100655297,1396147339
62357,100655375,1396147256
62358,100655399,1396147133
62359,100655420,1396147048
62360,100655552,1396146964
62361,100655733,1396146841
62362,100655960,1396146779
62363,100656037,1396146713
62364,100656057,1396146549
62365,100656239,1396146523
62367,100648598,1394284079
62368,100647228,1394065382
62369,100646343,1393947893
62370,100645428,1393947860
62371,100646722,1393947817
62372,100655420,1395645180
62373,100653403,1395208685
62374,100652686,1395126704
62375,100651950,1395017458
62376,100651469,1394782582
62377,100596285,1394513748
62378,100649202,1394513600
62380,100647416,1394087595
62381,100646722,1393985245
62382,100646153,1393918514
62383,100646087,1393918506
62384,100646141,1393918497
62385,100646153,1393918482
62386,100645485,1393828952
62387,100645483,1393911109
62388,100644648,1393911070
62389,100643328,1393911049
62390,100644566,1393910988
62391,100645338,1393910921
62392,100646087,1393910791
62393,100061443,1395205522
62394,100650010,1394582251
62395,100649503,1394469231
62397,100649399,1394467794
62398,100649503,1394465228
62399,100646153,1393934033
62400,100646087,1393923394
62401,100645906,1393892072
62402,100646087,1393891693
62403,100648830,1394464312
62404,100648915,1394464294
62405,100648984,1394464235
62406,100649040,1394451621
62407,100645906,1393857736
62408,100646087,1393857721
62409,100658361,1396230365
62410,100658441,1396230356
62411,100658463,1396230346
62412,100658506,1396230338
62413,100658527,1396230333
62414,100658561,1396230281
62415,100653933,1395385672
62416,100654022,1395385600
62417,100654204,1395385536
62418,100648768,1394793542
62419,100650220,1394793424
62420,100651469,1394793370
62421,100651344,1394780823
62422,100651469,1394780712
62423,100652935,1395199662
62424,100653104,1395199627
62425,100653275,1395199618
62426,100653327,1395199569
62427,100653351,1395199535
62428,100653403,1395199491
62429,100656239,1395730276
62430,100651469,1394779471
62432,100649040,1394442581
62433,100648768,1394413287
62434,100646153,1393914183
62435,100656591,1395799347
62436,100655380,1395677572
62437,100642897,1395677540
62438,100644144,1395677520
62439,100590220,1395677495
62440,100655860,1395677370
62441,100653826,1395636403
62443,100654455,1395379868
62444,100652586,1395122771
62445,100652773,1395122477
62446,100649524,1394547298
62447,100650010,1394547031
62448,100649260,1394453877
62449,100649202,1394445617
62450,100648598,1394256173
62451,100653785,1395535513
62452,100651779,1395534097
62453,100651502,1395534091
62454,100650350,1395489515
62455,100650596,1395489188
62456,100650350,1395489181
62457,100629425,1394931423
62458,100648491,1394931327
62459,100651847,1394931312
62460,100647973,1394931295
62461,100645940,1394264596
62463,100646872,1394262805
62464,100647915,1394262739
62465,100646872,1394262734
62467,100647825,1394262721
62468,100648385,1394262717
62469,100646594,1394031689
62470,100646712,1394031687
62471,100646711,1394031687
62472,100642726,1394031672
62475,100646078,1393946486
62476,100645978,1393946482
62477,100646038,1393946382
62478,100645962,1393857726
62479,100645263,1393853700
62480,100643991,1393852118
62481,100643449,1393851950
62482,100643642,1393851946
62483,100642684,1393847908
62484,100582665,1393847458
62485,100580791,1393847357
62486,100582665,1393847355
62487,100642630,1393846906
62488,100642609,1393846906
62489,100642618,1393846905
62490,100642311,1393846889
62491,100642309,1393846888
62492,100642302,1393846887
62493,100608327,1393846869
62494,100642596,1393846863
62495,100635560,1393846859
62496,100586036,1393846858
62497,100608327,1393846858
62498,100645962,1393846578
62499,100642452,1393771451
62500,100641717,1393771196
62501,100640685,1393765282
62502,100640202,1393765067
62503,100638679,1393764591
62504,100639023,1393764573
62505,100637595,1393764572
62506,100637064,1393764571
62507,100639152,1393764307
62508,100639688,1393764299
62509,100639424,1393764294
62510,100571150,1393763272
62511,100638902,1393762839
62512,100639199,1393762833
62513,100639202,1393762825
62514,100638698,1393762821
62515,100639149,1393762821
62516,100639211,1393762805
62517,100639043,1393762585
62518,100638748,1393732148
62519,100642684,1393729864
62522,100651276,1395105815
62525,100645906,1393930899
62526,100646087,1393930851
62534,100653403,1395221699
62540,100631223,1394783946
62541,100646451,1394783652
62542,100649646,1394783585
62543,100649558,1394783342
62544,100649574,1394783230
62545,100649853,1394783182
62546,100649924,1394783145
62547,100650144,1394783057
62548,100650156,1394783004
62549,100650174,1394782984
62550,100650191,1394782965
62551,100650220,1394782787
62552,100651372,1394782643
62553,100651469,1394782556
62554,100643915,1393844260
62559,100642630,1394512104
62560,100642618,1394511712
62561,100642311,1394511537
62562,100642309,1394511232
62563,100642302,1394510546
62564,100642596,1394510304
62565,100647101,1394510103
62566,100646112,1394509896
62568,100650010,1394539328
62570,100649260,1394437273
62571,100647710,1394098763
62573,100646087,1393890093
62574,100645428,1393741231
62575,100649283,1394442195
62576,100649347,1394442173
62577,100649048,1394441896
62578,100648706,1394441764
62579,100649040,1394441709
62580,100648768,1394441630
62581,100649040,1394441575
62582,100635902,1396100818
62583,100635903,1396100786
62584,100657745,1396093102
62585,100652771,1396093027
62589,100657571,1395922374
62590,100657412,1395919227
62591,100651130,1394708158
62592,100649202,1394452386
62593,100646087,1393936879
62594,100645322,1393678023
62595,100625542,1396186674
62596,100627753,1396186599
62597,100576152,1396186392
62598,100592644,1396186336
62599,100623704,1396186247
62600,100624392,1396186031
62601,100589594,1396185813
62602,100637568,1396185483
62603,100651835,1396185412
62604,100575661,1396184966
62605,100657812,1396184611
62606,100596398,1396184209
62607,100656985,1396184045
62608,100655351,1396183572
62609,100658325,1396183141
62610,100590583,1396183072
62611,100656709,1396182915
62612,100592946,1396182694
62613,100658519,1396182613
62617,100649260,1394498557
62618,100649503,1394498435
62619,100646087,1393932464
62620,100649853,1394666631
62621,100649924,1394666615
62622,100650144,1394666603
62623,100650156,1394666549
62624,100650174,1394666514
62625,100650220,1394666447
62627,100648735,1394295877
62628,100648598,1394295161
62629,100648735,1394295074
62630,100646087,1393934042
62631,100656591,1395795699
62633,100650824,1394690125
62634,100649202,1394518599
62636,100649260,1394436674
62637,100649202,1394430990
62638,100522305,1395378437
62639,100623065,1395378435
62640,100633187,1395378435
62641,100620369,1395378435
62642,100540979,1395378432
62643,100624902,1395378431
62644,100654455,1395374209
62645,100653219,1395198669
62646,100653298,1395198662
62647,100651825,1394872009
62648,100647973,1394871977
62649,100644617,1394233955
62650,100648474,1394201896
62651,100486355,1394116064
62652,100645278,1394116025
62653,100645282,1394116020
62654,100647407,1394115772
62656,100643680,1394115470
62657,100647190,1394115385
62659,100647190,1394115379
62660,100627330,1393666306
62661,100657261,1395904418
62662,100653275,1395238837
62663,100653327,1395238724
62664,100653351,1395238656
62665,100653403,1395238580
62666,100640772,1394451573
62667,100640796,1394451569
62668,100640878,1394451567
62669,100641101,1394451557
62670,100641225,1394451554
62671,100641301,1394451552
62672,100641379,1394451547
62673,100641568,1394451543
62674,100641856,1394451537
62675,100641991,1394451499
62676,100642085,1394451496
62677,100642170,1394451492
62678,100642391,1394451432
62679,100642603,1394451429
62680,100642716,1394451401
62681,100642763,1394451393
62682,100642813,1394451385
62683,100642988,1394451355
62684,100643203,1394451341
62685,100643267,1394451300
62686,100643299,1394451282
62687,100643352,1394451276
62688,100643481,1394451272
62689,100643512,1394451266
62690,100643761,1394451245
62691,100643811,1394451242
62692,100643915,1394451237
62693,100644102,1394451211
62694,100644566,1394451202
62695,100644648,1394451192
62696,100644706,1394451145
62697,100644937,1394451140
62698,100645310,1394451137
62699,100645359,1394451106
62700,100645485,1394451068
62701,100645503,1394451063
62702,100645546,1394451032
62703,100645864,1394451027
62704,100645933,1394451019
62705,100646120,1394451009
62706,100646153,1394451007
62707,100646178,1394450982
62708,100646337,1394450979
62709,100646409,1394450972
62710,100646483,1394450930
62711,100646722,1394450928
62712,100646760,1394450911
62713,100646778,1394450905
62714,100646821,1394450898
62715,100646891,1394450891
62716,100647068,1394450886
62717,100647384,1394450883
62718,100647416,1394450881
62719,100647521,1394450875
62720,100647662,1394450865
62721,100647907,1394450822
62722,100647931,1394450765
62723,100648235,1394450757
62724,100648582,1394450732
62725,100649347,1394450636
62726,100649260,1394450608
62727,100653104,1395204851
62728,100653275,1395204825
62729,100653327,1395204755
62730,100653351,1395204702
62731,100653403,1395204681
62732,100642085,1393897187
62733,100642170,1393897145
62734,100642391,1393897056
62735,100642603,1393897023
62736,100642716,1393896972
62737,100642763,1393896896
62738,100645532,1393896867
62739,100645828,1393896806
62740,100645906,1393896763
62741,100646087,1393896669
62742,100654455,1395665008
62743,100652911,1395664570
62744,100654141,1395664207
62745,100654161,1395664057
62747,100655113,1395663538
62748,100655191,1395663520
62753,100511382,1395662774
62754,100655728,1395662541
62755,100511480,1395662517
62757,100654204,1395800790
62761,100646153,1394008503
62763,100646087,1393914981
62765,100643811,1394063608
62766,100643915,1394063558
62767,100644102,1394063526
62768,100644566,1394063510
62769,100644648,1394063489
62770,100645485,1394063431
62772,100646483,1394440339
62773,100646722,1394440262
62774,100646087,1394440185
62775,100646120,1394440122
62776,100646872,1394440073
62777,100649040,1394440008
62778,100656570,1395926669
62779,100655380,1395926087
62780,100656985,1395925923
62781,100656418,1395925823
62782,100655728,1395925706
62783,100657412,1395925569
62784,100653351,1395274789
62785,100653403,1395274753
62786,100650702,1394712800
62787,100651130,1394712310
62788,100650220,1394619017
62789,100646153,1393928600
62790,100657703,1395969663
62791,100649553,1394504560
62793,100649202,1394438244
62795,100646153,1393916762
62796,100646087,1393916722
62797,100644566,1393942473
62799,100642763,1393942380
62800,100644566,1393942375
62802,100641301,1394504879
62803,100641379,1394504869
62804,100641568,1394504845
62805,100641856,1394504835
62806,100641991,1394504824
62807,100642085,1394504801
62808,100642170,1394504774
62809,100642391,1394504747
62810,100642603,1394504730
62811,100642716,1394504713
62812,100642763,1394504677
62813,100642813,1394504661
62814,100642988,1394504624
62815,100643203,1394504596
62816,100643267,1394504569
62817,100643299,1394504524
62818,100643352,1394504518
62819,100643481,1394504509
62820,100643512,1394504501
62821,100643761,1394504480
62822,100643811,1394504470
62823,100643915,1394504464
62824,100644102,1394504458
62825,100644566,1394504423
62826,100644648,1394504407
62827,100644706,1394504390
62828,100644937,1394504366
62829,100645310,1394504333
62830,100645359,1394504300
62832,100656591,1395835690
62833,100642630,1395671866
62834,100642302,1395671457
62835,100642618,1395671153
62836,100655938,1395670908
62837,100644566,1393676523
62839,100644566,1393676166
62842,100651215,1395296633
62843,100651247,1395296567
62844,100651265,1395296536
62845,100651276,1395296528
62846,100651344,1395296487
62847,100651469,1395296455
62848,100651659,1395296438
62849,100651809,1395296414
62850,100651880,1395296327
62851,100651950,1395296160
62853,100656148,1396273290
62854,100658468,1396273254
62855,100656207,1396185971
62856,100649569,1396022010
62858,100648864,1394424793
62860,100651950,1394961980
62861,100651469,1394784267
62862,100650702,1394699037
62863,100650220,1394610226
62864,100649202,1394448801
62865,100649040,1394448768
62866,100646153,1393951424
62874,100649040,1394440173
62875,100645940,1394001957
62876,100646722,1394001909
62877,100646153,1393926096
62878,100628974,1396264922
62879,100628804,1396264740
62880,100629216,1396264027
62881,100628974,1396263861
62882,100649202,1394449089
62883,100645906,1393924020
62884,100646087,1393923912
62885,100649853,1394625396
62886,100649924,1394625383
62887,100650144,1394625360
62888,100650156,1394625314
62889,100650174,1394625156
62890,100650220,1394624989
62891,100643908,1394116155
62892,100645697,1394116087
62893,100647710,1394116076
62894,100646765,1394115715
62895,100645355,1394115664
62896,100647710,1394115629
62897,100646164,1394115474
62898,100647710,1394115342
62899,100645310,1393909191
62900,100645359,1393909013
62901,100645485,1393908953
62902,100645828,1393908927
62903,100645906,1393908856
62904,100646087,1393908707
62905,100657261,1395925287
62906,100650220,1394796280
62907,100651469,1394796178
62908,100650702,1394713895
62909,100642763,1393941334
62910,100645359,1393940048
62911,100645485,1393939920
62912,100644648,1393939838
62913,100646722,1393939804
62914,100654455,1395390612
62915,100651212,1394774361
62917,100649503,1394503762
62918,100648598,1394257375
62919,100646960,1394004777
62920,100653403,1395206343
62921,100651905,1394993485
62922,100651950,1394993419
62923,100651913,1394970915
62924,100651920,1394970847
62925,100651950,1394970743
62926,100651130,1394753264
62927,100656239,1395729009
62928,100653403,1395205979
62929,100648141,1394527344
62930,100649646,1394527192
62931,100648768,1394374927
62932,100647232,1394197392
62933,100647237,1394197185
62934,100647190,1394197070
62935,100647999,1394196225
62936,100648259,1394196104
62937,100627835,1394195972
62938,100633052,1394195645
62939,100638602,1394195636
62940,100646712,1394195392
62941,100648357,1394195148
62942,100653853,1396164303
62943,100653892,1396164254
62944,100653933,1396164128
62945,100654022,1396164105
62946,100654204,1396164007
62947,100654400,1396163982
62948,100654411,1396163904
62949,100655071,1396163888
62950,100655123,1396163865
62951,100655188,1396163856
62952,100655198,1396163840
62953,100655297,1396163753
62954,100655375,1396163744
62955,100655399,1396163728
62956,100655420,1396163722
62957,100655552,1396163699
62958,100655733,1396163647
62959,100655960,1396163638
62960,100656037,1396163624
62961,100656057,1396163228
62962,100657261,1396163164
62963,100657176,1396163070
62964,100655375,1396163038
62965,100655399,1396162981
62966,100655420,1396162935
62967,100656815,1396162912
62968,100657146,1396162845
62969,100658209,1396162636
62970,100658361,1396162592
62971,100658441,1396162531
62972,100648735,1394295442
62973,100648598,1394257226
62975,100645864,1393916799
62976,100645906,1393916795
62977,100646087,1393916599
62978,100649574,1394844353
62979,100649853,1394844344
62980,100649924,1394844330
62981,100650144,1394844322
62982,100650156,1394844269
62983,100650174,1394844262
62984,100650220,1394844243
62985,100650261,1394844235
62986,100650444,1394844215
62987,100650488,1394844207
62988,100650617,1394844198
62989,100650677,1394844189
62990,100650696,1394844180
62991,100650720,1394844169
62992,100650742,1394844159
62993,100650992,1394844151
62994,100651048,1394844131
62995,100651215,1394844123
62996,100651247,1394844110
62997,100651265,1394844090
62998,100651276,1394844083
62999,100651344,1394844064
63000,100651469,1394843991
63001,100401659,1396180692
63002,100452391,1396180622
63003,100657571,1396180499
63004,100656985,1396180227
63005,100155701,1396179730
63006,100291597,1396179595
63007,100453387,1396179399
63008,100255105,1396179229
63009,100446295,1396178957
63010,100592946,1396178630
63011,100658519,1396178533
63012,100652773,1395106362
63014,100649503,1394499719
63015,100647914,1394178790
63016,100645940,1393895931
63017,100651950,1394968303
63018,100651469,1394796500
63019,100650702,1394707833
63020,100650220,1394614338
63021,100648768,1394407941
63022,100653104,1395209668
63023,100653275,1395209658
63024,100653327,1395209600
63025,100653351,1395209542
63026,100653403,1395209515
63027,100646153,1393930705
63028,100424945,1394442121
63029,100421852,1394441911
63030,100644733,1394441575
63032,100622563,1394440731
63033,100619959,1394440637
63034,100616086,1394440580
63035,100613256,1394440525
63036,100601966,1394440192
63037,100590609,1394440036
63038,100630256,1394439855
63039,100641661,1394439852
63040,100637310,1394439849
63041,100635197,1394439845
63042,100632697,1394439844
63043,100624370,1394439841
63044,100622563,1394439841
63045,100619959,1394439837
63046,100616086,1394439832
63047,100613256,1394439828
63048,100603877,1394439824
63049,100607823,1394439823
63050,100601966,1394439820
63051,100589234,1394439806
63052,100590609,1394439804
63053,100591922,1394439797
63054,100593095,1394439790
63055,100584850,1394439745
63056,100568828,1394439496
63057,100565655,1394439420
63058,100581999,1394439102
63059,100576778,1394439101
63060,100584850,1394439099
63061,100579798,1394439097
63062,100573373,1394439095
63063,100568828,1394439093
63064,100571452,1394439090
63065,100562053,1394439086
63066,100458291,1394439085
63067,100565655,1394439084
63068,100555981,1394439081
63069,100485273,1394439075
63070,100443557,1394439071
63071,100440508,1394439069
63072,100437740,1394439067
63073,100434285,1394438846
63074,100431284,1394438846
63075,100428887,1394438840
63076,100424945,1394438830
63077,100421852,1394438719
63078,100657261,1395900368
63079,100656239,1395728960
63080,100655420,1395643520
63081,100649646,1394532054
63082,100649040,1394498860
63083,100645485,1394155028
63084,100647915,1394154969
63085,100646872,1394016934
63086,100646153,1393925206
63087,100656387,1395737836
63088,100653826,1395635916
63089,100653830,1395275696
63090,100652455,1395045712
63091,100651502,1394780850
63092,100649597,1394511581
63094,100655420,1395641271
63095,100648830,1394452558
63096,100648915,1394452527
63097,100648984,1394452480
63098,100649040,1394452402
63099,100642301,1393734831
63100,100645365,1393734745
63101,100644977,1393734548
63102,100645338,1393734437
63103,100645335,1393734418
63104,100646120,1393933356
63105,100646153,1393933196
63110,100650156,1394782439
63111,100650174,1394782385
63112,100650498,1394782181
63113,100650824,1394781522
63114,100651344,1394781490
63115,100651469,1394781371
63116,100648768,1394799540
63117,100651469,1394799406
63118,100651254,1394799268
63119,100651265,1394799254
63120,100651270,1394799250
63121,100651276,1394799247
63122,100651280,1394799237
63123,100651344,1394799136
63124,100651469,1394799034
63127,100647710,1394112141
63128,100647825,1394111544
63130,100646058,1393855269
63131,100624984,1394419830
63132,100647369,1394178546
63133,100648031,1394169670
63134,100625589,1394093076
63135,100647232,1394082865
63136,100645026,1394065737
63138,100646712,1394064009
63142,100647336,1394063815
63144,100573864,1394002883
63145,100578956,1393980042
63146,100640215,1393979846
63147,100646080,1393979785
63148,100645322,1393920031
63149,100645962,1393919903
63150,100646153,1393919781
63151,100646178,1393919776
63152,100645962,1393898751
63153,100645940,1393898494
63154,100646058,1393898434
63156,100645448,1393815650
63157,100658393,1396226695
63159,100653558,1395284299
63160,100653785,1395284244
63161,100647785,1394155270
63163,100644566,1393978128
63164,100644648,1393978099
63165,100644706,1393978081
63166,100644937,1393978072
63167,100645310,1393978054
63168,100645359,1393978035
63169,100645485,1393977988
63170,100645503,1393977965
63171,100645546,1393977938
63172,100645864,1393977922
63173,100645933,1393977912
63174,100646120,1393977861
63175,100646153,1393977707
63176,100651950,1394964664
63177,100651469,1394799087
63178,100650220,1394632846
63179,100649040,1394488168
63180,100647416,1394092434
63181,100654990,1395452003
63182,100643538,1395413781
63183,100654670,1395413506
63184,100654733,1395413506
63185,100651396,1395413445
63186,100651312,1395413445
63187,100651301,1394764922
63189,100649518,1394500301
63190,100649569,1394500294
63191,100648889,1394358988
63192,100648562,1394329229
63193,100648240,1394329214
63195,100648742,1394329192
63196,100648739,1394329179
63197,100648735,1394329177
